direction,session,entry_ts,entry_price,box_high,box_low,atr,sl,tp,exit_ts,exit_price,exit_reason,bars_held,pnl_pips,net_pips,is_oos,orb_internal_dir,h1_aligned,atr_percentile,h2_regime,orb_size_atr,h3_tier,h5_swept_pre
short,ny,2025-10-31T14:45:00+00:00,4012.85,4021.54,4012.85,7.30071,4023.80107,3990.94786,2025-10-31T16:10:00+00:00,3990.94786,tp,17,219.02,214.82,False,down,True,100.0,expansion,0.062,narrow,False
short,london,2025-11-03T09:30:00+00:00,4020.62,4027.92,4020.62,5.29429,4028.56143,4004.73714,2025-11-03T09:35:00+00:00,4004.73714,tp,1,158.83,154.63,False,down,True,95.0,expansion,0.054,narrow,False
long,ny,2025-11-03T14:45:00+00:00,4013.53,4013.53,4001.73,5.48429,4005.30357,4029.98286,2025-11-03T15:10:00+00:00,4029.98286,tp,5,164.53,160.33,False,up,True,95.0,expansion,0.087,narrow,False
long,london,2025-11-04T08:25:00+00:00,3999.46,3999.46,3991.43,4.53286,3992.66071,4013.05857,2025-11-04T09:05:00+00:00,3992.66071,sl,8,-67.99,-72.19,False,down,False,81.0,expansion,0.06,narrow,False
long,ny,2025-11-04T16:25:00+00:00,3956.4,3956.4,3928.76,6.11643,3947.22536,3974.74929,2025-11-04T18:25:00+00:00,3947.22536,sl,24,-91.75,-95.95,False,down,False,81.0,expansion,0.205,narrow,False
short,london,2025-11-05T09:25:00+00:00,3972.49,3987.14,3972.49,4.085,3978.6175,3960.235,2025-11-05T10:05:00+00:00,3960.235,tp,8,122.55,118.35,False,up,False,81.8,expansion,0.108,narrow,False
short,ny,2025-11-05T15:10:00+00:00,3975.68,3985.69,3975.68,5.84357,3984.44536,3958.14929,2025-11-05T16:45:00+00:00,3984.44536,sl,19,-87.65,-91.85,False,down,True,81.8,expansion,0.074,narrow,True
long,london,2025-11-06T08:15:00+00:00,4009.43,4009.43,4004.72,3.79929,4003.73107,4020.82786,2025-11-06T12:50:00+00:00,4003.73107,sl,55,-56.99,-61.19,False,up,True,68.2,normal,0.037,narrow,False
short,ny,2025-11-06T15:00:00+00:00,3990.78,4003.3,3990.78,6.32429,4000.26643,3971.80714,2025-11-06T17:20:00+00:00,3971.80714,tp,28,189.73,185.53,False,up,False,68.2,normal,0.099,narrow,False
long,london,2025-11-07T09:00:00+00:00,4010.32,4010.32,4005.07,2.96571,4005.87143,4019.21714,2025-11-07T09:30:00+00:00,4005.87143,sl,6,-44.49,-48.69,False,up,True,50.0,normal,0.045,narrow,False
short,ny,2025-11-07T15:45:00+00:00,3984.45,4000.43,3984.45,5.57214,3992.80821,3967.73357,2025-11-07T16:00:00+00:00,3992.80821,sl,3,-83.58,-87.78,False,down,True,50.0,normal,0.137,narrow,False
long,london,2025-11-10T08:35:00+00:00,4083.39,4083.39,4075.08,3.54214,4078.07679,4094.01643,2025-11-10T09:00:00+00:00,4078.07679,sl,5,-53.13,-57.33,False,up,True,35.0,normal,0.077,narrow,False
long,ny,2025-11-10T15:15:00+00:00,4085.57,4085.57,4074.6,5.70429,4077.01357,4102.68286,2025-11-10T18:00:00+00:00,4102.68286,tp,33,171.13,166.93,False,up,True,35.0,normal,0.101,narrow,True
long,london,2025-11-11T08:15:00+00:00,4137.34,4137.34,4128.73,3.79071,4131.65393,4148.71214,2025-11-11T08:20:00+00:00,4131.65393,sl,1,-56.86,-61.06,False,up,True,28.6,compression,0.089,narrow,False
short,ny,2025-11-11T14:50:00+00:00,4123.46,4133.45,4123.46,5.66357,4131.95536,4106.46929,2025-11-11T15:20:00+00:00,4106.46929,tp,6,169.91,165.71,False,up,False,28.6,compression,0.104,narrow,False
long,london,2025-11-12T08:15:00+00:00,4119.39,4119.39,4112.21,3.89714,4113.54429,4131.08143,2025-11-12T08:35:00+00:00,4131.08143,tp,4,116.91,112.71,False,up,True,22.7,compression,0.081,narrow,False
long,ny,2025-11-12T14:50:00+00:00,4138.76,4138.76,4124.98,5.33,4130.765,4154.75,2025-11-12T15:10:00+00:00,4154.75,tp,4,159.9,155.7,False,up,True,22.7,compression,0.155,narrow,False
long,london,2025-11-13T08:15:00+00:00,4230.45,4230.45,4219.15,4.37786,4223.88321,4243.58357,2025-11-13T10:55:00+00:00,4223.88321,sl,32,-65.67,-69.87,False,up,True,22.7,compression,0.125,narrow,False
short,london,2025-11-14T08:55:00+00:00,4173.21,4182.17,4173.21,6.00357,4182.21536,4155.19929,2025-11-14T11:10:00+00:00,4155.19929,tp,27,180.11,175.91,False,down,True,22.7,compression,0.099,narrow,False
long,ny,2025-11-14T16:20:00+00:00,4072.46,4072.46,4032.09,9.72643,4057.87036,4101.63929,2025-11-14T16:25:00+00:00,4101.63929,tp,1,291.79,287.59,False,up,True,22.7,compression,0.445,normal,False
short,london,2025-11-17T08:50:00+00:00,4086.86,4095.9,4086.86,4.58,4093.73,4073.12,2025-11-17T09:00:00+00:00,4073.12,tp,2,137.4,133.2,False,down,True,20.0,compression,0.097,narrow,True
short,ny,2025-11-17T15:05:00+00:00,4065.5,4081.89,4065.5,7.005,4076.0075,4044.485,2025-11-17T15:35:00+00:00,4076.0075,sl,6,-105.07,-109.27,False,up,False,20.0,compression,0.175,narrow,False
long,london,2025-11-18T08:30:00+00:00,4026.9,4026.9,4010.65,6.41857,4017.27214,4046.15571,2025-11-18T09:55:00+00:00,4046.15571,tp,17,192.56,188.36,False,up,True,14.3,compression,0.179,narrow,False
short,ny,2025-11-18T16:00:00+00:00,4069.73,4081.77,4069.73,9.04286,4083.29429,4042.60143,2025-11-18T16:05:00+00:00,4042.60143,tp,1,271.29,267.09,False,down,True,14.3,compression,0.133,narrow,False
long,london,2025-11-19T09:10:00+00:00,4086.78,4086.78,4078.33,3.91286,4080.91071,4098.51857,2025-11-19T09:40:00+00:00,4098.51857,tp,6,117.39,113.19,False,down,False,0.0,compression,0.095,narrow,False
long,ny,2025-11-19T14:50:00+00:00,4117.52,4117.52,4101.93,6.17357,4108.25964,4136.04071,2025-11-19T15:45:00+00:00,4108.25964,sl,11,-92.6,-96.8,False,up,True,0.0,compression,0.176,narrow,False
short,london,2025-11-20T08:15:00+00:00,4042.81,4063.17,4042.81,6.54,4052.62,4023.19,2025-11-20T08:30:00+00:00,4052.62,sl,3,-98.1,-102.3,False,down,True,0.0,compression,0.24,narrow,False
long,ny,2025-11-20T14:45:00+00:00,4091.44,4091.44,4074.48,10.43929,4075.78107,4122.75786,2025-11-20T15:35:00+00:00,4075.78107,sl,10,-156.59,-160.79,False,up,True,0.0,compression,0.2,narrow,False
long,london,2025-11-21T08:40:00+00:00,4039.29,4039.29,4022.21,6.755,4029.1575,4059.555,2025-11-21T09:10:00+00:00,4059.555,tp,6,202.65,198.45,False,up,True,4.5,compression,0.201,narrow,True
long,ny,2025-11-21T14:50:00+00:00,4070.75,4070.75,4061.61,6.22429,4061.41357,4089.42286,2025-11-21T15:35:00+00:00,4061.41357,sl,9,-93.36,-97.56,False,down,False,4.5,compression,0.107,narrow,False
long,london,2025-11-24T08:15:00+00:00,4064.71,4064.71,4059.83,4.44929,4058.03607,4078.05786,2025-11-24T12:40:00+00:00,4078.05786,tp,53,133.48,129.28,False,down,False,10.0,compression,0.057,narrow,False
long,ny,2025-11-24T14:50:00+00:00,4078.97,4078.97,4068.4,5.18857,4071.18714,4094.53571,2025-11-24T16:10:00+00:00,4094.53571,tp,16,155.66,151.46,False,down,False,10.0,compression,0.123,narrow,False
short,london,2025-11-25T08:35:00+00:00,4131.46,4136.13,4131.46,4.58,4138.33,4117.72,2025-11-25T08:50:00+00:00,4117.72,tp,3,137.4,133.2,False,up,False,14.3,compression,0.053,narrow,False
short,ny,2025-11-25T14:45:00+00:00,4117.53,4137.6,4117.53,6.645,4127.4975,4097.595,2025-11-25T15:05:00+00:00,4127.4975,sl,4,-99.67,-103.87,False,down,True,14.3,compression,0.227,narrow,False
long,london,2025-11-26T08:15:00+00:00,4167.37,4167.37,4156.8,3.37143,4162.31286,4177.48429,2025-11-26T08:30:00+00:00,4162.31286,sl,3,-50.57,-54.77,False,up,True,13.6,compression,0.121,narrow,False
short,ny,2025-11-26T15:00:00+00:00,4141.79,4154.11,4141.79,6.95571,4152.22357,4120.92286,2025-11-26T15:10:00+00:00,4152.22357,sl,2,-104.34,-108.54,False,up,False,13.6,compression,0.141,narrow,False
long,london,2025-11-27T08:25:00+00:00,4164.36,4164.36,4159.66,2.43286,4160.71071,4171.65857,2025-11-27T09:00:00+00:00,4160.71071,sl,7,-36.49,-40.69,False,up,True,13.6,compression,0.054,narrow,False
long,ny,2025-11-27T15:15:00+00:00,4159.01,4159.01,4152.87,2.61357,4155.08964,4166.85071,2025-11-27T16:05:00+00:00,4155.08964,sl,10,-39.2,-43.4,False,up,True,13.6,compression,0.071,narrow,False
short,london,2025-11-28T08:20:00+00:00,4156.87,4175.59,4156.87,5.28286,4164.79429,4141.02143,2025-11-28T08:25:00+00:00,4164.79429,sl,1,-79.24,-83.44,False,up,False,9.1,compression,0.22,narrow,False
long,ny,2025-11-28T16:25:00+00:00,4208.78,4208.78,4194.6,4.86714,4201.47929,4223.38143,2025-11-28T18:30:00+00:00,4223.38143,tp,25,146.01,141.81,False,down,False,9.1,compression,0.166,narrow,False
long,london,2025-12-01T08:15:00+00:00,4252.72,4252.72,4244.67,3.78643,4247.04036,4264.07929,2025-12-01T08:30:00+00:00,4247.04036,sl,3,-56.8,-61.0,False,up,True,0.0,compression,0.098,narrow,False
short,london,2025-12-02T09:05:00+00:00,4207.08,4215.42,4207.08,3.81071,4212.79607,4195.64786,2025-12-02T09:25:00+00:00,4195.64786,tp,4,114.32,110.12,False,up,False,0.0,compression,0.102,narrow,False
short,ny,2025-12-02T15:15:00+00:00,4215.16,4229.39,4215.16,6.77429,4225.32143,4194.83714,2025-12-02T15:20:00+00:00,4194.83714,tp,1,203.23,199.03,False,down,True,0.0,compression,0.174,narrow,True
short,london,2025-12-03T08:20:00+00:00,4204.82,4208.05,4204.82,3.03929,4209.37893,4195.70214,2025-12-03T08:40:00+00:00,4209.37893,sl,4,-45.59,-49.79,False,up,False,0.0,compression,0.041,narrow,False
short,ny,2025-12-03T15:00:00+00:00,4223.53,4241.42,4223.53,9.38429,4237.60643,4195.37714,2025-12-03T18:50:00+00:00,4195.37714,tp,46,281.53,277.33,False,down,True,0.0,compression,0.228,narrow,True
long,london,2025-12-04T08:15:00+00:00,4195.61,4195.61,4189.87,3.31643,4190.63536,4205.55929,2025-12-04T08:45:00+00:00,4190.63536,sl,6,-49.75,-53.95,False,down,False,0.0,compression,0.077,narrow,False
long,ny,2025-12-04T16:05:00+00:00,4213.27,4213.27,4193.55,5.12071,4205.58893,4228.63214,2025-12-04T19:05:00+00:00,4205.58893,sl,36,-76.81,-81.01,False,down,False,0.0,compression,0.264,narrow,False
short,london,2025-12-05T09:05:00+00:00,4221.85,4227.07,4221.85,2.78857,4226.03286,4213.48429,2025-12-05T10:20:00+00:00,4226.03286,sl,15,-41.83,-46.03,False,down,True,0.0,compression,0.08,narrow,False
long,ny,2025-12-05T14:45:00+00:00,4236.6,4236.6,4228.3,4.475,4229.8875,4250.025,2025-12-05T15:30:00+00:00,4250.025,tp,9,134.25,130.05,False,up,True,0.0,compression,0.128,narrow,False
short,london,2025-12-08T10:30:00+00:00,4203.15,4212.76,4203.15,2.86643,4207.44964,4194.55071,2025-12-08T10:35:00+00:00,4207.44964,sl,1,-43.0,-47.2,False,up,False,0.0,compression,0.153,narrow,False
short,ny,2025-12-08T14:45:00+00:00,4198.2,4210.89,4198.2,4.99643,4205.69464,4183.21071,2025-12-08T14:55:00+00:00,4205.69464,sl,2,-74.95,-79.15,False,down,True,0.0,compression,0.202,narrow,False
long,london,2025-12-09T08:15:00+00:00,4188.48,4188.48,4182.36,2.98571,4184.00143,4197.43714,2025-12-09T09:00:00+00:00,4197.43714,tp,9,89.57,85.37,False,up,True,0.0,compression,0.102,narrow,False
long,ny,2025-12-09T14:45:00+00:00,4206.46,4206.46,4192.66,5.27643,4198.54536,4222.28929,2025-12-09T15:00:00+00:00,4198.54536,sl,3,-79.15,-83.35,False,up,True,0.0,compression,0.23,narrow,True
short,london,2025-12-10T08:40:00+00:00,4200.24,4206.08,4200.24,2.55714,4204.07571,4192.56857,2025-12-10T10:00:00+00:00,4192.56857,tp,16,76.71,72.51,False,down,True,0.0,compression,0.101,narrow,False
short,ny,2025-12-10T15:15:00+00:00,4191.46,4199.8,4191.46,5.32143,4199.44214,4175.49571,2025-12-10T16:25:00+00:00,4199.44214,sl,14,-79.82,-84.02,False,up,False,0.0,compression,0.144,narrow,False
long,london,2025-12-11T08:35:00+00:00,4217.72,4217.72,4212.84,3.06714,4213.11929,4226.92143,2025-12-11T09:00:00+00:00,4213.11929,sl,5,-46.01,-50.21,False,down,False,0.0,compression,0.086,narrow,False
long,ny,2025-12-11T14:45:00+00:00,4243.82,4243.82,4230.5,5.97857,4234.85214,4261.75571,2025-12-11T14:50:00+00:00,4234.85214,sl,1,-89.68,-93.88,False,up,True,0.0,compression,0.233,narrow,False
long,london,2025-12-12T08:15:00+00:00,4295.37,4295.37,4286.95,3.16786,4290.61821,4304.87357,2025-12-12T08:45:00+00:00,4304.87357,tp,6,95.04,90.84,False,up,True,4.5,compression,0.147,narrow,False
long,ny,2025-12-12T14:50:00+00:00,4345.63,4345.63,4330.95,6.36286,4336.08571,4364.71857,2025-12-12T15:15:00+00:00,4336.08571,sl,5,-95.44,-99.64,False,up,True,4.5,compression,0.256,narrow,False
long,london,2025-12-15T08:25:00+00:00,4344.39,4344.39,4338.85,3.24357,4339.52464,4354.12071,2025-12-15T10:30:00+00:00,4339.52464,sl,25,-48.65,-52.85,False,up,True,0.0,compression,0.098,narrow,False
short,ny,2025-12-15T14:50:00+00:00,4320.66,4335.14,4320.66,6.94929,4331.08393,4299.81214,2025-12-15T16:20:00+00:00,4299.81214,tp,18,208.48,204.28,False,up,False,0.0,compression,0.256,narrow,False
short,london,2025-12-16T08:15:00+00:00,4280.48,4289.34,4280.48,3.78857,4286.16286,4269.11429,2025-12-16T08:50:00+00:00,4286.16286,sl,7,-56.83,-61.03,False,down,True,14.3,compression,0.154,narrow,False
long,ny,2025-12-16T14:50:00+00:00,4331.77,4331.77,4322.0,6.31786,4322.29321,4350.72357,2025-12-16T15:00:00+00:00,4322.29321,sl,2,-94.77,-98.97,False,down,False,14.3,compression,0.169,narrow,False
short,london,2025-12-17T10:35:00+00:00,4308.55,4320.93,4308.55,3.17143,4313.30714,4299.03571,2025-12-17T10:40:00+00:00,4313.30714,sl,1,-47.57,-51.77,False,down,True,22.7,compression,0.209,narrow,False
long,ny,2025-12-17T14:45:00+00:00,4338.4,4338.4,4326.12,7.26571,4327.50143,4360.19714,2025-12-17T15:50:00+00:00,4327.50143,sl,13,-108.99,-113.19,False,up,True,22.7,compression,0.207,narrow,False
short,london,2025-12-18T08:55:00+00:00,4324.97,4332.65,4324.97,3.13071,4329.66607,4315.57786,2025-12-18T13:05:00+00:00,4315.57786,tp,50,93.92,89.72,False,down,True,31.8,normal,0.127,narrow,False
short,ny,2025-12-18T14:45:00+00:00,4311.56,4341.16,4311.56,7.04,4322.12,4290.44,2025-12-18T14:50:00+00:00,4322.12,sl,1,-105.6,-109.8,False,down,True,31.8,normal,0.489,normal,False
long,london,2025-12-19T08:30:00+00:00,4324.72,4324.72,4321.02,2.70929,4320.65607,4332.84786,2025-12-19T09:45:00+00:00,4332.84786,tp,15,81.28,77.08,False,down,False,27.3,compression,0.062,narrow,False
long,ny,2025-12-19T15:00:00+00:00,4337.79,4337.79,4326.74,5.81214,4329.07179,4355.22643,2025-12-19T17:55:00+00:00,4355.22643,tp,35,174.36,170.16,False,up,True,27.3,compression,0.184,narrow,True
long,london,2025-12-22T08:30:00+00:00,4414.58,4414.58,4410.0,3.36214,4409.53679,4424.66643,2025-12-22T08:35:00+00:00,4409.53679,sl,1,-50.43,-54.63,False,down,False,30.0,normal,0.077,narrow,False
long,ny,2025-12-22T14:45:00+00:00,4426.44,4426.44,4414.77,5.37643,4418.37536,4442.56929,2025-12-22T14:55:00+00:00,4418.37536,sl,2,-80.65,-84.85,False,up,True,30.0,normal,0.195,narrow,False
long,london,2025-12-23T08:25:00+00:00,4489.51,4489.51,4485.34,2.49714,4485.76429,4497.00143,2025-12-23T08:30:00+00:00,4485.76429,sl,1,-37.46,-41.66,False,up,True,52.4,normal,0.065,narrow,False
short,ny,2025-12-23T14:55:00+00:00,4447.69,4464.81,4447.69,9.92429,4462.57643,4417.91714,2025-12-23T16:10:00+00:00,4462.57643,sl,15,-148.86,-153.06,False,down,True,52.4,normal,0.268,narrow,False
long,london,2025-12-24T09:45:00+00:00,4486.97,4486.97,4478.26,3.74714,4481.34929,4498.21143,2025-12-24T10:00:00+00:00,4498.21143,tp,3,112.41,108.21,False,up,True,59.1,normal,0.132,narrow,False
short,ny,2025-12-24T14:50:00+00:00,4469.33,4488.85,4469.33,6.69429,4479.37143,4449.24714,2025-12-24T15:45:00+00:00,4449.24714,tp,11,200.83,196.63,False,up,False,59.1,normal,0.295,narrow,False
long,london,2025-12-26T08:15:00+00:00,4514.67,4514.67,4509.63,2.92071,4510.28893,4523.43214,2025-12-26T10:25:00+00:00,4523.43214,tp,26,87.62,83.42,False,up,True,66.7,normal,0.074,narrow,False
long,ny,2025-12-26T15:25:00+00:00,4533.48,4533.48,4519.14,6.50214,4523.72679,4552.98643,2025-12-26T17:15:00+00:00,4523.72679,sl,22,-97.53,-101.73,False,down,False,66.7,normal,0.209,narrow,False
short,london,2025-12-29T08:45:00+00:00,4466.21,4485.94,4466.21,7.24143,4477.07214,4444.48571,2025-12-29T11:40:00+00:00,4444.48571,tp,35,217.24,213.04,False,up,False,78.9,expansion,0.287,narrow,False
short,ny,2025-12-29T15:00:00+00:00,4356.87,4388.39,4356.87,15.37429,4379.93143,4310.74714,2025-12-29T15:20:00+00:00,4310.74714,tp,4,461.23,457.03,False,up,False,78.9,expansion,0.459,normal,False
short,london,2025-12-30T08:20:00+00:00,4363.51,4373.76,4363.51,5.59714,4371.90571,4346.71857,2025-12-30T09:10:00+00:00,4371.90571,sl,10,-83.96,-88.16,False,up,False,100.0,expansion,0.125,narrow,True
short,ny,2025-12-30T14:45:00+00:00,4364.19,4392.17,4364.19,8.10643,4376.34964,4339.87071,2025-12-30T15:20:00+00:00,4376.34964,sl,7,-121.6,-125.8,False,down,True,100.0,expansion,0.341,normal,False
short,london,2025-12-31T08:40:00+00:00,4320.2,4332.89,4320.2,4.43071,4326.84607,4306.90786,2025-12-31T08:55:00+00:00,4306.90786,tp,3,132.92,128.72,False,down,True,100.0,expansion,0.151,narrow,False
long,ny,2025-12-31T14:45:00+00:00,4348.72,4348.72,4333.01,7.78357,4337.04464,4372.07071,2025-12-31T15:00:00+00:00,4337.04464,sl,3,-116.75,-120.95,False,up,True,100.0,expansion,0.187,narrow,False
long,london,2026-01-02T08:30:00+00:00,4386.61,4386.61,4380.78,3.625,4381.1725,4397.485,2026-01-02T10:50:00+00:00,4397.485,tp,28,108.75,104.55,False,up,True,100.0,expansion,0.067,narrow,False
short,ny,2026-01-02T15:00:00+00:00,4348.23,4370.09,4348.23,7.8,4359.93,4324.83,2026-01-02T16:00:00+00:00,4324.83,tp,12,234.0,229.8,False,down,True,100.0,expansion,0.251,narrow,False
long,london,2026-01-05T08:15:00+00:00,4425.25,4425.25,4419.36,3.52929,4419.95607,4435.83786,2026-01-05T09:40:00+00:00,4435.83786,tp,17,105.88,101.68,False,up,True,100.0,expansion,0.067,narrow,False
long,ny,2026-01-05T14:45:00+00:00,4430.0,4430.0,4417.92,6.02714,4420.95929,4448.08143,2026-01-05T15:00:00+00:00,4448.08143,tp,3,180.81,176.61,False,up,True,100.0,expansion,0.137,narrow,False
long,london,2026-01-06T08:20:00+00:00,4463.35,4463.35,4457.51,3.55571,4458.01643,4474.01714,2026-01-06T08:25:00+00:00,4474.01714,tp,1,106.67,102.47,False,up,True,100.0,expansion,0.065,narrow,False
long,ny,2026-01-06T14:45:00+00:00,4483.09,4483.09,4465.29,6.06429,4473.99357,4501.28286,2026-01-06T15:20:00+00:00,4473.99357,sl,7,-90.96,-95.16,False,up,True,100.0,expansion,0.197,narrow,False
long,london,2026-01-07T08:15:00+00:00,4466.4,4466.4,4459.32,3.69,4460.865,4477.47,2026-01-07T09:05:00+00:00,4460.865,sl,10,-55.35,-59.55,False,up,True,100.0,expansion,0.078,narrow,False
short,ny,2026-01-07T15:10:00+00:00,4435.79,4452.23,4435.79,7.945,4447.7075,4411.955,2026-01-07T15:30:00+00:00,4447.7075,sl,4,-119.17,-123.37,False,up,False,100.0,expansion,0.181,narrow,False
short,london,2026-01-08T08:15:00+00:00,4425.61,4433.24,4425.61,4.60571,4432.51857,4411.79286,2026-01-08T08:55:00+00:00,4432.51857,sl,8,-69.09,-73.29,False,down,True,100.0,expansion,0.084,narrow,False
long,ny,2026-01-08T14:45:00+00:00,4435.45,4435.45,4421.8,7.25857,4424.56214,4457.22571,2026-01-08T16:00:00+00:00,4457.22571,tp,15,217.76,213.56,False,down,False,100.0,expansion,0.149,narrow,False
short,london,2026-01-09T08:45:00+00:00,4466.33,4476.9,4466.33,3.32071,4471.31107,4456.36786,2026-01-09T09:05:00+00:00,4471.31107,sl,4,-49.81,-54.01,False,up,False,100.0,expansion,0.113,narrow,False
long,ny,2026-01-09T15:00:00+00:00,4498.12,4498.12,4482.66,8.01286,4486.10071,4522.15857,2026-01-09T17:50:00+00:00,4486.10071,sl,34,-120.19,-124.39,False,down,False,100.0,expansion,0.165,narrow,False
long,london,2026-01-12T08:35:00+00:00,4589.37,4589.37,4582.03,3.96214,4583.42679,4601.25643,2026-01-12T11:55:00+00:00,4583.42679,sl,40,-59.43,-63.63,False,down,False,94.4,expansion,0.078,narrow,False
long,ny,2026-01-12T15:00:00+00:00,4611.37,4611.37,4585.32,10.05214,4596.29179,4641.52643,2026-01-12T20:40:00+00:00,4596.29179,sl,68,-150.78,-154.98,False,up,True,94.4,expansion,0.278,narrow,False
long,london,2026-01-13T08:25:00+00:00,4591.64,4591.64,4579.69,3.80714,4585.92929,4603.06143,2026-01-13T09:50:00+00:00,4585.92929,sl,17,-57.11,-61.31,False,up,True,100.0,expansion,0.121,narrow,False
long,ny,2026-01-13T14:45:00+00:00,4625.98,4625.98,4611.73,6.995,4615.4875,4646.965,2026-01-13T15:00:00+00:00,4615.4875,sl,3,-104.93,-109.13,False,up,True,100.0,expansion,0.144,narrow,False
short,london,2026-01-14T08:20:00+00:00,4623.5,4634.01,4623.5,3.75214,4629.12821,4612.24357,2026-01-14T08:30:00+00:00,4629.12821,sl,2,-56.28,-60.48,False,down,True,95.0,expansion,0.111,narrow,False
short,ny,2026-01-14T14:45:00+00:00,4614.17,4634.99,4614.17,6.52643,4623.95964,4594.59071,2026-01-14T15:20:00+00:00,4623.95964,sl,7,-97.9,-102.1,False,down,True,95.0,expansion,0.22,narrow,False
long,london,2026-01-15T08:15:00+00:00,4604.54,4604.54,4597.83,3.80714,4598.82929,4615.96143,2026-01-15T10:35:00+00:00,4615.96143,tp,28,114.21,110.01,True,up,True,80.0,expansion,0.073,narrow,False
long,ny,2026-01-15T14:50:00+00:00,4611.87,4611.87,4601.58,7.365,4600.8225,4633.965,2026-01-15T20:15:00+00:00,4600.8225,sl,65,-110.47,-114.67,True,down,False,80.0,expansion,0.111,narrow,False
long,london,2026-01-16T08:25:00+00:00,4610.5,4610.5,4604.92,4.06714,4604.39929,4622.70143,2026-01-16T08:35:00+00:00,4604.39929,sl,2,-61.01,-65.21,True,down,False,60.0,normal,0.062,narrow,False
long,ny,2026-01-16T14:45:00+00:00,4611.65,4611.65,4596.12,6.255,4602.2675,4630.415,2026-01-16T15:15:00+00:00,4602.2675,sl,6,-93.82,-98.02,True,up,True,60.0,normal,0.173,narrow,False
short,london,2026-01-19T08:55:00+00:00,4663.7,4673.85,4663.7,3.44286,4668.86429,4653.37143,2026-01-19T09:05:00+00:00,4668.86429,sl,2,-51.64,-55.84,True,up,False,66.7,normal,0.112,narrow,False
long,ny,2026-01-19T15:05:00+00:00,4670.34,4670.34,4663.94,3.05214,4665.76179,4679.49643,2026-01-19T15:15:00+00:00,4665.76179,sl,2,-45.78,-49.98,True,up,True,66.7,normal,0.07,narrow,False
long,london,2026-01-20T08:50:00+00:00,4725.58,4725.58,4715.11,4.26357,4719.18464,4738.37071,2026-01-20T13:20:00+00:00,4719.18464,sl,54,-63.95,-68.15,True,up,True,26.3,compression,0.13,narrow,False
short,ny,2026-01-20T15:35:00+00:00,4728.54,4750.81,4728.54,9.47643,4742.75464,4700.11071,2026-01-20T16:10:00+00:00,4742.75464,sl,7,-142.15,-146.35,True,down,True,26.3,compression,0.276,narrow,False
long,london,2026-01-21T08:15:00+00:00,4864.04,4864.04,4853.83,6.77214,4853.88179,4884.35643,2026-01-21T08:55:00+00:00,4853.88179,sl,8,-101.58,-105.78,True,down,False,35.0,normal,0.122,narrow,False
short,ny,2026-01-21T14:50:00+00:00,4850.15,4872.4,4850.15,15.00357,4872.65536,4805.13929,2026-01-21T17:30:00+00:00,4805.13929,tp,32,450.11,445.91,True,down,True,35.0,normal,0.266,narrow,True
long,london,2026-01-22T09:10:00+00:00,4835.6,4835.6,4824.33,4.25071,4829.22393,4848.35214,2026-01-22T09:20:00+00:00,4829.22393,sl,2,-63.76,-67.96,True,down,False,40.0,normal,0.131,narrow,False
long,ny,2026-01-22T15:25:00+00:00,4847.64,4847.64,4828.16,8.95571,4834.20643,4874.50714,2026-01-22T16:10:00+00:00,4874.50714,tp,9,268.67,264.47,True,up,True,40.0,normal,0.227,narrow,False
short,london,2026-01-23T08:15:00+00:00,4940.56,4947.57,4940.56,5.29857,4948.50786,4924.66429,2026-01-23T08:20:00+00:00,4924.66429,tp,1,158.96,154.76,True,down,True,80.0,expansion,0.076,narrow,False
long,ny,2026-01-23T14:45:00+00:00,4949.76,4949.76,4932.83,6.42,4940.13,4969.02,2026-01-23T15:00:00+00:00,4940.13,sl,3,-96.3,-100.5,True,up,True,80.0,expansion,0.182,narrow,False
long,london,2026-01-26T08:15:00+00:00,5096.7,5096.7,5087.35,5.12786,5089.00821,5112.08357,2026-01-26T08:45:00+00:00,5089.00821,sl,6,-76.92,-81.12,True,up,True,47.4,normal,0.104,narrow,False
long,ny,2026-01-26T14:50:00+00:00,5090.7,5090.7,5074.67,8.47429,5077.98857,5116.12286,2026-01-26T15:30:00+00:00,5077.98857,sl,8,-127.11,-131.31,True,down,False,47.4,normal,0.178,narrow,False
short,london,2026-01-27T08:35:00+00:00,5079.4,5088.34,5079.4,6.41357,5089.02036,5060.15929,2026-01-27T09:30:00+00:00,5089.02036,sl,11,-96.2,-100.4,True,up,False,90.0,expansion,0.095,narrow,False
short,ny,2026-01-27T14:50:00+00:00,5059.23,5082.29,5059.23,11.57857,5076.59786,5024.49429,2026-01-27T15:25:00+00:00,5076.59786,sl,7,-173.68,-177.88,True,up,False,90.0,expansion,0.246,narrow,False
long,london,2026-01-28T08:25:00+00:00,5299.6,5299.6,5286.46,7.07571,5288.98643,5320.82714,2026-01-28T08:45:00+00:00,5288.98643,sl,4,-106.14,-110.34,True,up,True,100.0,expansion,0.13,narrow,False
long,ny,2026-01-28T14:55:00+00:00,5284.06,5284.06,5250.38,10.64571,5268.09143,5315.99714,2026-01-28T15:05:00+00:00,5268.09143,sl,2,-159.69,-163.89,True,up,True,100.0,expansion,0.332,normal,False
short,london,2026-01-29T08:30:00+00:00,5523.09,5554.87,5523.09,13.08214,5542.71321,5483.84357,2026-01-29T08:40:00+00:00,5483.84357,tp,2,392.46,388.26,True,down,True,100.0,expansion,0.25,narrow,False
