variant,direction,entry_ts,entry_price,exit_ts,exit_price,sl,tp,atr,reason,bars_held,peak_price,peak_pips,pnl_pips,net_pips
M1,long,2026-03-24T09:40:00+00:00,4420.75,2026-03-24T09:59:00+00:00,4426.44,4405.67393,4450.90214,10.05071,scalp_trail,4,4429.81,90.6,56.9,52.7
M1,long,2026-03-24T15:45:00+00:00,4420.71,2026-03-24T17:05:00+00:00,4399.2225,4399.2225,4463.685,14.325,sl,16,4426.89,61.8,-214.88,-219.08
M1,long,2026-03-25T08:20:00+00:00,4559.04,2026-03-25T08:36:00+00:00,4555.56,4546.70786,4583.70429,8.22143,scalp_trail,3,4566.3,72.6,-34.8,-39.0
M1,long,2026-03-25T14:45:00+00:00,4569.07,2026-03-25T14:51:00+00:00,4575.2,4552.74357,4601.72286,10.88429,scalp_trail,1,4578.74,96.7,61.3,57.1
M1,short,2026-03-26T08:15:00+00:00,4440.42,2026-03-26T08:26:00+00:00,4438.26,4455.09,4411.08,9.78,scalp_trail,2,4432.18,82.4,21.6,17.4
M1,short,2026-03-26T15:35:00+00:00,4458.37,2026-03-26T15:47:00+00:00,4444.76,4478.38321,4418.34357,13.34214,scalp_trail,2,4439.45,189.2,136.1,131.9
M1,short,2026-03-27T08:15:00+00:00,4443.04,2026-03-27T08:32:00+00:00,4435.87,4451.74107,4425.63786,5.80071,scalp_trail,3,4433.67,93.7,71.7,67.5
M1,long,2026-03-27T14:45:00+00:00,4464.05,2026-03-27T14:54:00+00:00,4489.2,4444.65929,4502.83143,12.92714,scalp_trail,2,4499.43,353.8,251.5,247.3
M1,long,2026-03-30T08:30:00+00:00,4537.09,2026-03-30T09:15:00+00:00,4527.02286,4527.02286,4557.22429,6.71143,sl,9,4539.69,26.0,-100.67,-104.87
M1,long,2026-03-30T15:40:00+00:00,4533.62,2026-03-30T15:49:00+00:00,4552.38,4519.29714,4562.26571,9.54857,scalp_trail,2,4555.45,218.3,187.6,183.4
M1,long,2026-03-31T08:35:00+00:00,4573.36,2026-03-31T09:03:00+00:00,4564.35143,4564.35143,4591.37714,6.00571,sl,5,4573.54,1.8,-90.09,-94.29
M1,long,2026-03-31T16:35:00+00:00,4630.1,2026-03-31T16:43:00+00:00,4643.64,4617.82036,4654.65929,8.18643,scalp_trail,1,4647.84,177.4,135.4,131.2
M1,long,2026-04-01T08:15:00+00:00,4726.45,2026-04-01T08:27:00+00:00,4732.15,4711.17786,4756.99429,10.18143,scalp_trail,2,4735.47,90.2,57.0,52.8
M1,long,2026-04-01T14:45:00+00:00,4756.59,2026-04-01T14:55:00+00:00,4762.96,4738.9425,4791.885,11.765,scalp_trail,2,4767.85,112.6,63.7,59.5
M1,short,2026-04-02T08:45:00+00:00,4628.99,2026-04-02T09:04:00+00:00,4618.58,4642.61321,4601.74357,9.08214,scalp_trail,4,4615.42,135.7,104.1,99.9
M1,long,2026-04-06T08:25:00+00:00,4694.54,2026-04-06T09:08:00+00:00,4699.56,4682.49929,4718.62143,8.02714,scalp_trail,8,4702.72,81.8,50.2,46.0
M1,short,2026-04-06T15:05:00+00:00,4678.68,2026-04-06T15:11:00+00:00,4668.08,4695.12429,4645.79143,10.96286,scalp_trail,1,4662.18,165.0,106.0,101.8
M1,long,2026-04-07T08:20:00+00:00,4665.08,2026-04-07T08:27:00+00:00,4681.69,4651.18893,4692.86214,9.26071,scalp_trail,1,4685.41,203.3,166.1,161.9
M1,short,2026-04-07T14:50:00+00:00,4642.58,2026-04-07T15:09:00+00:00,4633.91,4662.99286,4601.75429,13.60857,scalp_trail,4,4626.39,161.9,86.7,82.5
M1,long,2026-04-08T08:15:00+00:00,4819.38,2026-04-08T08:24:00+00:00,4809.84214,4809.84214,4838.45571,6.35857,sl,2,4819.38,0.0,-95.38,-99.58
M1,short,2026-04-08T14:45:00+00:00,4751.1,2026-04-08T14:58:00+00:00,4741.6,4770.76071,4711.77857,13.10714,scalp_trail,2,4732.83,182.7,95.0,90.8
M1,long,2026-04-09T08:20:00+00:00,4726.51,2026-04-09T08:50:00+00:00,4730.15,4715.56964,4748.39071,7.29357,scalp_trail,6,4732.61,61.0,36.4,32.2
M1,long,2026-04-09T14:55:00+00:00,4767.72,2026-04-09T15:16:00+00:00,4772.32,4753.245,4796.67,9.65,scalp_trail,4,4775.54,78.2,46.0,41.8
M1,short,2026-04-10T08:15:00+00:00,4747.16,2026-04-10T08:24:00+00:00,4746.17,4754.03321,4733.41357,4.58214,scalp_trail,2,4744.34,28.2,9.9,5.7
M1,short,2026-04-10T15:40:00+00:00,4774.66,2026-04-10T15:47:00+00:00,4769.7,4787.77964,4748.42071,8.74643,scalp_trail,1,4764.45,102.1,49.6,45.4
M1,short,2026-04-13T08:55:00+00:00,4732.28,2026-04-13T09:02:00+00:00,4725.78,4740.22143,4716.39714,5.29429,scalp_trail,1,4723.82,84.6,65.0,60.8
M1,short,2026-04-13T15:00:00+00:00,4708.69,2026-04-13T15:07:00+00:00,4706.85,4721.29857,4683.47286,8.40571,scalp_trail,1,4702.97,57.2,18.4,14.2
M1,long,2026-04-14T08:25:00+00:00,4782.58,2026-04-14T08:38:00+00:00,4786.12,4773.88321,4799.97357,5.79786,scalp_trail,2,4789.04,64.6,35.4,31.2
M1,long,2026-04-14T16:25:00+00:00,4817.97,2026-04-14T17:08:00+00:00,4826.85,4809.0225,4835.865,5.965,scalp_trail,8,4829.31,113.4,88.8,84.6
M1,short,2026-04-15T09:10:00+00:00,4804.6,2026-04-15T09:30:00+00:00,4802.93,4813.92679,4785.94643,6.21786,scalp_trail,4,4797.98,66.2,16.7,12.5
M1,short,2026-04-15T15:15:00+00:00,4815.48,2026-04-15T15:30:00+00:00,4797.20786,4824.61607,4797.20786,6.09071,tp,3,4798.2,172.8,182.72,178.52
M1,short,2026-04-16T08:30:00+00:00,4807.29,2026-04-16T08:58:00+00:00,4814.19536,4814.19536,4793.47929,4.60357,sl,5,4807.29,0.0,-69.05,-73.25
M1,long,2026-04-16T16:05:00+00:00,4800.59,2026-04-16T16:12:00+00:00,4803.87,4790.22821,4821.31357,6.90786,scalp_trail,1,4806.8,62.1,32.8,28.6
M1,long,2026-04-17T08:45:00+00:00,4790.99,2026-04-17T08:53:00+00:00,4791.7,4783.50607,4805.95786,4.98929,scalp_trail,1,4794.19,32.0,7.1,2.9
M1,long,2026-04-20T08:50:00+00:00,4791.77,2026-04-20T09:02:00+00:00,4795.67,4785.905,4803.5,3.91,scalp_trail,2,4796.95,51.8,39.0,34.8
M1,short,2026-04-20T15:00:00+00:00,4810.61,2026-04-20T15:08:00+00:00,4799.81,4822.92714,4785.97571,8.21143,scalp_trail,1,4795.97,146.4,108.0,103.8
M1,long,2026-04-21T08:40:00+00:00,4787.61,2026-04-21T08:49:00+00:00,4789.72,4779.74893,4803.33214,5.24071,scalp_trail,2,4791.73,41.2,21.1,16.9
M1,short,2026-04-21T14:45:00+00:00,4743.73,2026-04-21T14:51:00+00:00,4730.33,4757.64143,4715.90714,9.27429,scalp_trail,1,4727.12,166.1,134.0,129.8
M1,short,2026-04-22T08:15:00+00:00,4757.75,2026-04-22T08:27:00+00:00,4755.81,4762.85214,4747.54571,3.40143,scalp_trail,2,4754.69,30.6,19.4,15.2
M1,short,2026-04-22T15:15:00+00:00,4729.96,2026-04-22T15:55:00+00:00,4729.84,4739.39393,4711.09214,6.28929,scalp_trail,8,4726.09,38.7,1.2,-3.0
M1,short,2026-04-23T08:40:00+00:00,4717.51,2026-04-23T08:47:00+00:00,4706.02,4725.39679,4701.73643,5.25786,scalp_trail,1,4702.5,150.1,114.9,110.7
M1,long,2026-04-23T14:50:00+00:00,4734.71,2026-04-23T15:20:00+00:00,4736.93,4724.19714,4755.73571,7.00857,scalp_trail,6,4739.41,47.0,22.2,18.0
M1,long,2026-04-24T08:20:00+00:00,4694.65,2026-04-24T08:28:00+00:00,4688.19464,4688.19464,4707.56071,4.30357,sl,1,4694.65,0.0,-64.55,-68.75
M1,long,2026-04-24T15:45:00+00:00,4732.88,2026-04-24T15:52:00+00:00,4724.11786,4724.11786,4750.40429,5.84143,sl,1,4732.88,0.0,-87.62,-91.82
M1,short,2026-04-27T08:20:00+00:00,4710.22,2026-04-27T08:32:00+00:00,4709.11,4715.69929,4699.26143,3.65286,scalp_trail,2,4707.98,22.4,11.1,6.9
M1,short,2026-04-27T14:50:00+00:00,4683.53,2026-04-27T15:06:00+00:00,4672.14,4693.16107,4664.26786,6.42071,scalp_trail,3,4668.75,147.8,113.9,109.7
M1,short,2026-04-28T09:20:00+00:00,4614.83,2026-04-28T09:38:00+00:00,4612.28,4622.74143,4599.00714,5.27429,scalp_trail,3,4610.38,44.5,25.5,21.3
INTRABAR,short,2026-02-04T16:40:00+00:00,4967.64,2026-02-04T16:45:00+00:00,4889.99357,5006.46321,4889.99357,25.88214,tp,1,4967.64,0.0,776.46,772.26
INTRABAR,long,2026-02-05T08:15:00+00:00,4942.19,2026-02-05T08:25:00+00:00,4922.72643,4922.72643,4981.11714,12.97571,sl,2,4942.19,0.0,-194.64,-198.84
INTRABAR,short,2026-02-05T15:45:00+00:00,4805.88,2026-02-05T16:20:00+00:00,4841.99143,4841.99143,4733.65714,24.07429,sl,7,4805.88,0.0,-361.11,-365.31
INTRABAR,long,2026-02-06T08:15:00+00:00,4853.67,2026-02-06T08:20:00+00:00,4864.606,4838.4,4884.21,10.18,scalp_trail,1,4867.66,139.9,109.36,105.16
INTRABAR,long,2026-02-06T14:55:00+00:00,4947.44,2026-02-06T15:00:00+00:00,4955.34757,4925.17786,4991.96429,14.84143,scalp_trail,1,4959.8,123.6,79.08,74.88
INTRABAR,long,2026-02-09T08:20:00+00:00,5021.2,2026-02-09T08:25:00+00:00,5027.211,5008.405,5046.79,8.53,scalp_trail,1,5029.77,85.7,60.11,55.91
INTRABAR,long,2026-02-09T14:45:00+00:00,5037.26,2026-02-09T15:30:00+00:00,5052.77307,5022.77536,5066.22929,9.65643,scalp_trail,9,5055.67,184.1,155.13,150.93
INTRABAR,long,2026-02-10T08:20:00+00:00,5041.08,2026-02-10T08:35:00+00:00,5043.12007,5030.93036,5061.37929,6.76643,scalp_trail,3,5045.15,40.7,20.4,16.2
INTRABAR,short,2026-02-10T14:55:00+00:00,5053.54,2026-02-10T15:00:00+00:00,5032.27443,5070.16214,5020.29571,11.08143,scalp_trail,1,5028.95,245.9,212.66,208.46
INTRABAR,short,2026-02-11T08:15:00+00:00,5051.85,2026-02-11T08:30:00+00:00,5047.85107,5061.00536,5033.53929,6.10357,scalp_trail,3,5046.02,58.3,39.99,35.79
INTRABAR,long,2026-02-11T16:40:00+00:00,5076.16,2026-02-11T17:05:00+00:00,5080.04007,5060.46036,5107.55929,10.46643,scalp_trail,5,5083.18,70.2,38.8,34.6
INTRABAR,short,2026-02-12T08:35:00+00:00,5063.76,2026-02-12T08:40:00+00:00,5061.12979,5070.80893,5049.66214,4.69929,scalp_trail,1,5059.72,40.4,26.3,22.1
INTRABAR,short,2026-02-12T14:45:00+00:00,5053.66,2026-02-12T14:55:00+00:00,5042.08021,5067.31107,5026.35786,9.10071,scalp_trail,2,5039.35,143.1,115.8,111.6
INTRABAR,short,2026-02-13T09:35:00+00:00,4972.3,2026-02-13T09:40:00+00:00,4966.96679,4982.63393,4951.63214,6.88929,scalp_trail,1,4964.9,74.0,53.33,49.13
INTRABAR,long,2026-02-13T15:40:00+00:00,5011.33,2026-02-13T15:45:00+00:00,4990.6375,4990.6375,5052.715,13.795,sl,1,5011.33,0.0,-206.93,-211.13
INTRABAR,long,2026-02-16T09:00:00+00:00,5013.34,2026-02-16T09:50:00+00:00,5015.65457,5005.76286,5028.49429,5.05143,scalp_trail,10,5017.17,38.3,23.15,18.95
INTRABAR,short,2026-02-16T15:05:00+00:00,4983.55,2026-02-16T15:10:00+00:00,4976.95771,4992.43857,4965.77286,5.92571,scalp_trail,1,4975.18,83.7,65.92,61.72
INTRABAR,short,2026-02-17T08:40:00+00:00,4916.62,2026-02-17T09:00:00+00:00,4926.74821,4926.74821,4896.36357,6.75214,sl,4,4916.62,0.0,-101.28,-105.48
INTRABAR,short,2026-02-17T14:45:00+00:00,4867.29,2026-02-17T15:00:00+00:00,4854.62521,4896.01607,4809.83786,19.15071,scalp_trail,3,4848.88,184.1,126.65,122.45
INTRABAR,short,2026-02-18T08:20:00+00:00,4926.74,2026-02-18T08:25:00+00:00,4923.87236,4932.75179,4914.71643,4.00786,scalp_trail,1,4922.67,40.7,28.68,24.48
INTRABAR,long,2026-02-18T14:45:00+00:00,4986.05,2026-02-18T14:50:00+00:00,4991.63757,4973.38786,5011.37429,8.44143,scalp_trail,1,4994.17,81.2,55.88,51.68
INTRABAR,long,2026-02-19T08:15:00+00:00,5012.15,2026-02-19T08:20:00+00:00,5013.3045,5006.4725,5023.505,3.785,scalp_trail,1,5014.44,22.9,11.54,7.34
INTRABAR,long,2026-02-19T14:50:00+00:00,4995.42,2026-02-19T14:55:00+00:00,5008.00093,4981.97464,5022.31071,8.96357,scalp_trail,1,5010.69,152.7,125.81,121.61
INTRABAR,long,2026-02-20T08:25:00+00:00,5016.47,2026-02-20T08:30:00+00:00,5020.78214,5007.93071,5033.54857,5.69286,scalp_trail,1,5022.49,60.2,43.12,38.92
INTRABAR,long,2026-02-20T14:45:00+00:00,5054.87,2026-02-20T14:50:00+00:00,5058.01979,5043.31893,5077.97214,7.70071,scalp_trail,1,5060.33,54.6,31.5,27.3
INTRABAR,short,2026-02-23T08:20:00+00:00,5131.03,2026-02-23T08:25:00+00:00,5124.37329,5141.14643,5110.79714,6.74429,scalp_trail,1,5122.35,86.8,66.57,62.37
INTRABAR,long,2026-02-23T14:45:00+00:00,5190.96,2026-02-23T14:50:00+00:00,5198.27757,5181.14786,5210.58429,6.54143,scalp_trail,1,5200.24,92.8,73.18,68.98
INTRABAR,short,2026-02-24T08:15:00+00:00,5169.6,2026-02-24T08:20:00+00:00,5167.1355,5179.9275,5148.945,6.885,scalp_trail,1,5165.07,45.3,24.65,20.45
INTRABAR,long,2026-02-24T15:40:00+00:00,5139.21,2026-02-24T15:45:00+00:00,5152.60164,5125.36821,5166.89357,9.22786,scalp_trail,1,5155.37,161.6,133.92,129.72
INTRABAR,long,2026-02-25T08:15:00+00:00,5190.16,2026-02-25T08:20:00+00:00,5192.71343,5183.12714,5204.22571,4.68857,scalp_trail,1,5194.12,39.6,25.53,21.33
INTRABAR,long,2026-02-25T15:00:00+00:00,5181.18,2026-02-25T15:05:00+00:00,5200.01979,5169.47893,5204.58214,7.80071,scalp_trail,1,5202.36,211.8,188.4,184.2
INTRABAR,short,2026-02-26T08:25:00+00:00,5179.44,2026-02-26T08:30:00+00:00,5172.72907,5187.78536,5162.74929,5.56357,scalp_trail,1,5171.06,83.8,67.11,62.91
INTRABAR,short,2026-02-26T15:25:00+00:00,5139.46,2026-02-26T15:35:00+00:00,5158.33964,5158.33964,5101.70071,12.58643,sl,2,5139.46,0.0,-188.8,-193.0
INTRABAR,short,2026-02-27T08:20:00+00:00,5176.23,2026-02-27T09:45:00+00:00,5174.01164,5183.08821,5162.51357,4.57214,scalp_trail,17,5172.64,35.9,22.18,17.98
INTRABAR,long,2026-02-27T15:05:00+00:00,5233.57,2026-02-27T15:10:00+00:00,5237.15643,5219.20214,5262.30571,9.57857,scalp_trail,1,5240.03,64.6,35.86,31.66
INTRABAR,long,2026-03-02T08:25:00+00:00,5412.63,2026-03-02T08:40:00+00:00,5401.44964,5401.44964,5434.99071,7.45357,sl,3,5416.37,37.4,-111.8,-116.0
INTRABAR,short,2026-03-02T16:00:00+00:00,5306.97,2026-03-02T16:05:00+00:00,5279.46107,5336.37536,5248.15929,19.60357,scalp_trail,1,5273.58,333.9,275.09,270.89
INTRABAR,short,2026-03-03T08:15:00+00:00,5319.9,2026-03-03T08:20:00+00:00,5315.67157,5331.65786,5296.38429,7.83857,scalp_trail,1,5313.32,65.8,42.28,38.08
INTRABAR,short,2026-03-03T14:45:00+00:00,5062.02,2026-03-03T14:50:00+00:00,5023.22557,5098.79786,4988.46429,24.51857,scalp_trail,1,5015.87,461.5,387.94,383.74
INTRABAR,long,2026-03-04T08:40:00+00:00,5172.15,2026-03-04T08:45:00+00:00,5178.90679,5159.23393,5197.98214,8.61071,scalp_trail,1,5181.49,93.4,67.57,63.37
INTRABAR,short,2026-03-04T14:45:00+00:00,5163.01,2026-03-04T14:50:00+00:00,5148.97257,5183.42286,5122.18429,13.60857,scalp_trail,1,5144.89,181.2,140.37,136.17
INTRABAR,short,2026-03-05T08:15:00+00:00,5141.9,2026-03-05T08:20:00+00:00,5139.39279,5151.06393,5123.57214,6.10929,scalp_trail,1,5137.56,43.4,25.07,20.87
INTRABAR,short,2026-03-05T15:05:00+00:00,5090.91,2026-03-05T15:10:00+00:00,5069.76886,5118.45429,5035.82143,18.36286,scalp_trail,1,5064.26,266.5,211.41,207.21
INTRABAR,short,2026-03-06T08:20:00+00:00,5110.75,2026-03-06T08:25:00+00:00,5101.06729,5119.03643,5094.17714,5.52429,scalp_trail,1,5099.41,113.4,96.83,92.63
INTRABAR,long,2026-03-06T14:55:00+00:00,5115.2,2026-03-06T15:00:00+00:00,5153.99693,5090.83464,5163.93071,16.24357,scalp_trail,1,5158.87,436.7,387.97,383.77
INTRABAR,short,2026-03-09T08:15:00+00:00,5099.05,2026-03-09T08:25:00+00:00,5093.00407,5110.32036,5076.50929,7.51357,scalp_trail,2,5090.75,83.0,60.46,56.26
INTRABAR,long,2026-03-09T14:45:00+00:00,5114.62,2026-03-09T14:50:00+00:00,5092.71786,5092.71786,5158.42429,14.60143,sl,1,5114.62,0.0,-219.02,-223.22
INTRABAR,long,2026-03-10T08:30:00+00:00,5185.25,2026-03-10T08:35:00+00:00,5188.86021,5177.00107,5201.74786,5.49929,scalp_trail,1,5190.51,52.6,36.1,31.9
INTRABAR,long,2026-03-10T15:00:00+00:00,5213.48,2026-03-10T15:10:00+00:00,5223.56229,5199.34143,5241.75714,9.42571,scalp_trail,2,5226.39,129.1,100.82,96.62
INTRABAR,short,2026-03-11T08:20:00+00:00,5188.07,2026-03-11T08:25:00+00:00,5183.17814,5196.51071,5171.18857,5.62714,scalp_trail,1,5181.49,65.8,48.92,44.72
INTRABAR,short,2026-03-11T15:10:00+00:00,5174.52,2026-03-11T15:15:00+00:00,5171.15386,5187.73929,5148.08143,8.81286,scalp_trail,1,5168.51,60.1,33.66,29.46
INTRABAR,long,2026-03-12T09:55:00+00:00,5189.74,2026-03-12T10:15:00+00:00,5183.395,5183.395,5202.43,4.23,sl,4,5191.69,19.5,-63.45,-67.65
INTRABAR,short,2026-03-12T16:00:00+00:00,5139.75,2026-03-12T16:05:00+00:00,5124.98571,5152.77857,5113.69286,8.68571,scalp_trail,1,5122.38,173.7,147.64,143.44
INTRABAR,short,2026-03-13T08:20:00+00:00,5066.72,2026-03-13T08:35:00+00:00,5078.97929,5078.97929,5042.20143,8.17286,sl,3,5065.76,9.6,-122.59,-126.79
INTRABAR,short,2026-03-13T14:45:00+00:00,5074.76,2026-03-13T14:50:00+00:00,5060.42979,5087.05893,5050.16214,8.19929,scalp_trail,1,5057.97,167.9,143.3,139.1
INTRABAR,short,2026-03-16T08:15:00+00:00,4988.55,2026-03-16T08:20:00+00:00,4999.39393,4999.39393,4966.86214,7.22929,sl,1,4988.55,0.0,-108.44,-112.64
INTRABAR,short,2026-03-16T14:45:00+00:00,5000.39,2026-03-16T14:50:00+00:00,4993.88071,5013.19357,4974.78286,8.53571,scalp_trail,1,4991.32,90.7,65.09,60.89
INTRABAR,long,2026-03-17T08:15:00+00:00,5026.24,2026-03-17T08:20:00+00:00,5028.07529,5018.41643,5041.88714,5.21571,scalp_trail,1,5029.64,34.0,18.35,14.15
INTRABAR,short,2026-03-17T15:25:00+00:00,5003.05,2026-03-17T15:30:00+00:00,4994.38936,5014.44679,4980.25643,7.59786,scalp_trail,1,4992.11,109.4,86.61,82.41
INTRABAR,short,2026-03-18T08:20:00+00:00,4987.5,2026-03-18T08:25:00+00:00,4985.66964,4994.59821,4973.30357,4.73214,scalp_trail,1,4984.25,32.5,18.3,14.1
INTRABAR,long,2026-03-18T16:55:00+00:00,4865.12,2026-03-18T17:00:00+00:00,4883.49286,4855.93357,4883.49286,6.12429,tp,1,4865.12,0.0,183.73,179.53
INTRABAR,short,2026-03-19T08:30:00+00:00,4701.32,2026-03-19T08:40:00+00:00,4692.19907,4727.96536,4648.02929,17.76357,scalp_trail,2,4686.87,144.5,91.21,87.01
INTRABAR,short,2026-03-19T15:30:00+00:00,4581.06,2026-03-19T15:45:00+00:00,4572.25521,4612.03607,4519.10786,20.65071,scalp_trail,3,4566.06,150.0,88.05,83.85
INTRABAR,long,2026-03-20T08:15:00+00:00,4717.55,2026-03-20T08:20:00+00:00,4730.267,4707.635,4737.38,6.61,scalp_trail,1,4732.25,147.0,127.17,122.97
INTRABAR,short,2026-03-20T14:50:00+00:00,4557.53,2026-03-20T15:25:00+00:00,4546.44529,4586.90643,4498.77714,19.58429,scalp_trail,7,4540.57,169.6,110.85,106.65
INTRABAR,long,2026-03-23T09:15:00+00:00,4255.73,2026-03-23T09:20:00+00:00,4293.647,4218.215,4330.76,25.01,scalp_trail,1,4301.15,454.2,379.17,374.97
INTRABAR,short,2026-03-23T15:45:00+00:00,4469.95,2026-03-23T15:50:00+00:00,4405.96429,4501.94286,4405.96429,21.32857,tp,1,4469.95,0.0,639.86,635.66
INTRABAR,long,2026-03-24T09:40:00+00:00,4420.75,2026-03-24T09:55:00+00:00,4427.89479,4405.67393,4450.90214,10.05071,scalp_trail,3,4430.91,101.6,71.45,67.25
INTRABAR,long,2026-03-24T15:45:00+00:00,4420.71,2026-03-24T15:50:00+00:00,4426.1225,4399.2225,4463.685,14.325,scalp_trail,1,4430.42,97.1,54.13,49.93
INTRABAR,long,2026-03-25T08:20:00+00:00,4559.04,2026-03-25T08:25:00+00:00,4564.83357,4546.70786,4583.70429,8.22143,scalp_trail,1,4567.3,82.6,57.94,53.74
INTRABAR,long,2026-03-25T14:45:00+00:00,4569.07,2026-03-25T14:50:00+00:00,4575.94471,4552.74357,4601.72286,10.88429,scalp_trail,1,4579.21,101.4,68.75,64.55
INTRABAR,short,2026-03-26T08:15:00+00:00,4440.42,2026-03-26T08:20:00+00:00,4433.084,4455.09,4411.08,9.78,scalp_trail,1,4430.15,102.7,73.36,69.16
INTRABAR,short,2026-03-26T15:35:00+00:00,4458.37,2026-03-26T15:40:00+00:00,4441.99264,4478.38321,4418.34357,13.34214,scalp_trail,1,4437.99,203.8,163.77,159.57
INTRABAR,short,2026-03-27T08:15:00+00:00,4443.04,2026-03-27T08:20:00+00:00,4438.09021,4451.74107,4425.63786,5.80071,scalp_trail,1,4436.35,66.9,49.5,45.3
INTRABAR,long,2026-03-27T14:45:00+00:00,4464.05,2026-03-27T14:50:00+00:00,4495.83186,4444.65929,4502.83143,12.92714,scalp_trail,1,4499.71,356.6,317.82,313.62
INTRABAR,long,2026-03-30T08:30:00+00:00,4537.09,2026-03-30T09:15:00+00:00,4527.02286,4527.02286,4557.22429,6.71143,sl,9,4540.75,36.6,-100.67,-104.87
INTRABAR,long,2026-03-30T15:40:00+00:00,4533.62,2026-03-30T15:45:00+00:00,4553.46543,4519.29714,4562.26571,9.54857,scalp_trail,1,4556.33,227.1,198.45,194.25
INTRABAR,long,2026-03-31T08:35:00+00:00,4573.36,2026-03-31T09:00:00+00:00,4564.35143,4564.35143,4591.37714,6.00571,sl,5,4574.18,8.2,-90.09,-94.29
INTRABAR,long,2026-03-31T16:35:00+00:00,4630.1,2026-03-31T16:40:00+00:00,4649.18407,4617.82036,4654.65929,8.18643,scalp_trail,1,4651.64,215.4,190.84,186.64
INTRABAR,long,2026-04-01T08:15:00+00:00,4726.45,2026-04-01T08:25:00+00:00,4732.72557,4711.17786,4756.99429,10.18143,scalp_trail,2,4735.78,93.3,62.76,58.56
INTRABAR,long,2026-04-01T14:45:00+00:00,4756.59,2026-04-01T14:50:00+00:00,4764.9305,4738.9425,4791.885,11.765,scalp_trail,1,4768.46,118.7,83.41,79.21
INTRABAR,short,2026-04-02T08:45:00+00:00,4628.99,2026-04-02T08:55:00+00:00,4620.51464,4642.61321,4601.74357,9.08214,scalp_trail,2,4617.79,112.0,84.75,80.55
INTRABAR,long,2026-04-06T08:25:00+00:00,4694.54,2026-04-06T09:00:00+00:00,4700.17186,4682.49929,4718.62143,8.02714,scalp_trail,7,4702.58,80.4,56.32,52.12
INTRABAR,short,2026-04-06T15:05:00+00:00,4678.68,2026-04-06T15:10:00+00:00,4664.77886,4695.12429,4645.79143,10.96286,scalp_trail,1,4661.49,171.9,139.01,134.81
INTRABAR,long,2026-04-07T08:20:00+00:00,4665.08,2026-04-07T08:25:00+00:00,4684.62179,4651.18893,4692.86214,9.26071,scalp_trail,1,4687.4,223.2,195.42,191.22
INTRABAR,short,2026-04-07T14:50:00+00:00,4642.58,2026-04-07T14:55:00+00:00,4634.20257,4662.99286,4601.75429,13.60857,scalp_trail,1,4630.12,124.6,83.77,79.57
INTRABAR,long,2026-04-08T08:15:00+00:00,4819.38,2026-04-08T08:20:00+00:00,4809.84214,4809.84214,4838.45571,6.35857,sl,1,4819.38,0.0,-95.38,-99.58
INTRABAR,short,2026-04-08T14:45:00+00:00,4751.1,2026-04-08T14:55:00+00:00,4736.45214,4770.76071,4711.77857,13.10714,scalp_trail,2,4732.52,185.8,146.48,142.28
INTRABAR,long,2026-04-09T08:20:00+00:00,4726.51,2026-04-09T08:40:00+00:00,4730.93193,4715.56964,4748.39071,7.29357,scalp_trail,4,4733.12,66.1,44.22,40.02
INTRABAR,long,2026-04-09T14:55:00+00:00,4767.72,2026-04-09T15:15:00+00:00,4780.785,4753.245,4796.67,9.65,scalp_trail,4,4783.68,159.6,130.65,126.45
INTRABAR,short,2026-04-10T08:15:00+00:00,4747.16,2026-04-10T08:20:00+00:00,4745.55464,4754.03321,4733.41357,4.58214,scalp_trail,1,4744.18,29.8,16.05,11.85
INTRABAR,short,2026-04-10T15:40:00+00:00,4774.66,2026-04-10T15:45:00+00:00,4765.59393,4787.77964,4748.42071,8.74643,scalp_trail,1,4762.97,116.9,90.66,86.46
INTRABAR,short,2026-04-13T08:55:00+00:00,4732.28,2026-04-13T09:00:00+00:00,4724.37829,4740.22143,4716.39714,5.29429,scalp_trail,1,4722.79,94.9,79.02,74.82
INTRABAR,short,2026-04-13T15:00:00+00:00,4708.69,2026-04-13T15:05:00+00:00,4702.84171,4721.29857,4683.47286,8.40571,scalp_trail,1,4700.32,83.7,58.48,54.28
INTRABAR,long,2026-04-14T08:25:00+00:00,4782.58,2026-04-14T08:30:00+00:00,4787.53064,4773.88321,4799.97357,5.79786,scalp_trail,1,4789.27,66.9,49.51,45.31
INTRABAR,long,2026-04-14T16:25:00+00:00,4817.97,2026-04-14T17:05:00+00:00,4831.1405,4809.0225,4835.865,5.965,scalp_trail,8,4832.93,149.6,131.71,127.51
INTRABAR,short,2026-04-15T09:10:00+00:00,4804.6,2026-04-15T09:25:00+00:00,4799.37536,4813.92679,4785.94643,6.21786,scalp_trail,3,4797.51,70.9,52.25,48.05
INTRABAR,short,2026-04-15T15:15:00+00:00,4815.48,2026-04-15T15:20:00+00:00,4804.57721,4824.61607,4797.20786,6.09071,scalp_trail,1,4802.75,127.3,109.03,104.83
INTRABAR,short,2026-04-16T08:30:00+00:00,4807.29,2026-04-16T08:55:00+00:00,4814.19536,4814.19536,4793.47929,4.60357,sl,5,4807.29,0.0,-69.05,-73.25
INTRABAR,long,2026-04-16T16:05:00+00:00,4800.59,2026-04-16T16:10:00+00:00,4805.32764,4790.22821,4821.31357,6.90786,scalp_trail,1,4807.4,68.1,47.38,43.18
