direction,session,entry_ts,entry_price,box_high,box_low,atr,sl,tp,exit_ts,exit_price,exit_reason,bars_held,pnl_pips,net_pips,is_oos,orb_internal_dir,h1_aligned,atr_percentile,h2_regime,orb_size_atr,h3_tier,h5_swept_pre
long,london,2025-10-30T08:25:00+00:00,3972.78,3969.3,3960.27,5.72,3964.2,3989.94,2025-10-30T09:00:00+00:00,3989.94,tp,7,171.6,167.4,False,up,True,100.0,expansion,0.067,narrow,False
long,ny,2025-10-30T15:30:00+00:00,4001.82,4000.99,3986.86,7.44357,3990.65464,4024.15071,2025-10-30T19:05:00+00:00,4024.15071,tp,43,223.31,219.11,False,down,False,100.0,expansion,0.104,narrow,False
short,london,2025-10-31T09:00:00+00:00,4012.21,4026.78,4018.88,5.04714,4019.78071,3997.06857,2025-10-31T12:20:00+00:00,4019.78071,sl,40,-75.71,-79.91,False,up,False,100.0,expansion,0.057,narrow,False
short,ny,2025-10-31T16:00:00+00:00,4005.83,4021.54,4012.85,6.33214,4015.32821,3986.83357,2025-10-31T16:10:00+00:00,3986.83357,tp,2,189.96,185.76,False,down,True,100.0,expansion,0.062,narrow,False
short,london,2025-11-03T09:30:00+00:00,4003.21,4027.92,4020.62,5.29429,4011.15143,3987.32714,2025-11-03T12:45:00+00:00,4011.15143,sl,39,-79.41,-83.61,False,down,True,95.0,expansion,0.054,narrow,False
long,ny,2025-11-03T14:45:00+00:00,4020.47,4013.53,4001.73,5.48429,4012.24357,4036.92286,2025-11-03T15:25:00+00:00,4012.24357,sl,8,-82.26,-86.46,False,up,True,95.0,expansion,0.087,narrow,False
long,london,2025-11-04T08:25:00+00:00,3999.81,3999.46,3991.43,4.53286,3993.01071,4013.40857,2025-11-04T09:05:00+00:00,3993.01071,sl,8,-67.99,-72.19,False,down,False,81.0,expansion,0.06,narrow,False
long,ny,2025-11-04T16:25:00+00:00,3972.48,3956.4,3928.76,6.11643,3963.30536,3990.82929,2025-11-04T17:05:00+00:00,3963.30536,sl,8,-91.75,-95.95,False,down,False,81.0,expansion,0.205,narrow,False
short,london,2025-11-05T09:25:00+00:00,3965.46,3987.14,3972.49,4.085,3971.5875,3953.205,2025-11-05T09:40:00+00:00,3971.5875,sl,3,-61.28,-65.48,False,up,False,81.8,expansion,0.108,narrow,False
short,ny,2025-11-05T15:10:00+00:00,3970.56,3985.69,3975.68,5.84357,3979.32536,3953.02929,2025-11-05T15:25:00+00:00,3979.32536,sl,3,-87.65,-91.85,False,down,True,81.8,expansion,0.074,narrow,False
long,london,2025-11-06T08:15:00+00:00,4010.54,4009.43,4004.72,3.79929,4004.84107,4021.93786,2025-11-06T10:30:00+00:00,4004.84107,sl,27,-56.99,-61.19,False,up,True,68.2,normal,0.037,narrow,False
short,ny,2025-11-06T15:00:00+00:00,3979.38,4003.3,3990.78,6.32429,3988.86643,3960.40714,2025-11-06T15:15:00+00:00,3988.86643,sl,3,-94.86,-99.06,False,up,False,68.2,normal,0.099,narrow,False
long,london,2025-11-07T09:00:00+00:00,4010.46,4010.32,4005.07,2.96571,4006.01143,4019.35714,2025-11-07T09:30:00+00:00,4006.01143,sl,6,-44.49,-48.69,False,up,True,50.0,normal,0.045,narrow,False
long,ny,2025-11-07T16:20:00+00:00,4004.98,4000.43,3984.45,4.78643,3997.80036,4019.33929,2025-11-07T16:35:00+00:00,4019.33929,tp,3,143.59,139.39,False,down,False,50.0,normal,0.137,narrow,False
long,london,2025-11-10T08:35:00+00:00,4084.93,4083.39,4075.08,3.54214,4079.61679,4095.55643,2025-11-10T08:40:00+00:00,4079.61679,sl,1,-53.13,-57.33,False,up,True,35.0,normal,0.077,narrow,False
long,ny,2025-11-10T15:15:00+00:00,4091.04,4085.57,4074.6,5.70429,4082.48357,4108.15286,2025-11-10T15:45:00+00:00,4082.48357,sl,6,-85.56,-89.76,False,up,True,35.0,normal,0.101,narrow,False
long,london,2025-11-11T09:00:00+00:00,4141.58,4137.34,4128.73,3.60786,4136.16821,4152.40357,2025-11-11T12:50:00+00:00,4136.16821,sl,46,-54.12,-58.32,False,up,True,28.6,compression,0.089,narrow,False
short,ny,2025-11-11T14:45:00+00:00,4120.18,4133.45,4123.46,5.54786,4128.50179,4103.53643,2025-11-11T14:55:00+00:00,4128.50179,sl,2,-83.22,-87.42,False,up,False,28.6,compression,0.104,narrow,False
long,london,2025-11-12T08:15:00+00:00,4122.29,4119.39,4112.21,3.89714,4116.44429,4133.98143,2025-11-12T12:20:00+00:00,4133.98143,tp,49,116.91,112.71,False,up,True,22.7,compression,0.081,narrow,False
long,ny,2025-11-12T14:50:00+00:00,4139.17,4138.76,4124.98,5.33,4131.175,4155.16,2025-11-12T15:10:00+00:00,4155.16,tp,4,159.9,155.7,False,up,True,22.7,compression,0.155,narrow,False
long,london,2025-11-13T08:15:00+00:00,4234.23,4230.45,4219.15,4.37786,4227.66321,4247.36357,2025-11-13T09:00:00+00:00,4227.66321,sl,9,-65.67,-69.87,False,up,True,22.7,compression,0.125,narrow,False
short,london,2025-11-14T09:00:00+00:00,4170.34,4182.17,4173.21,6.365,4179.8875,4151.245,2025-11-14T09:10:00+00:00,4179.8875,sl,2,-95.48,-99.68,False,down,True,22.7,compression,0.099,narrow,False
long,ny,2025-11-14T16:20:00+00:00,4101.13,4072.46,4032.09,9.72643,4086.54036,4130.30929,2025-11-14T18:00:00+00:00,4086.54036,sl,20,-145.9,-150.1,False,up,True,22.7,compression,0.445,normal,False
short,london,2025-11-17T08:50:00+00:00,4075.93,4095.9,4086.86,4.58,4082.8,4062.19,2025-11-17T09:15:00+00:00,4082.8,sl,5,-68.7,-72.9,False,down,True,20.0,compression,0.097,narrow,False
short,ny,2025-11-17T15:05:00+00:00,4065.37,4081.89,4065.5,7.005,4075.8775,4044.355,2025-11-17T15:35:00+00:00,4075.8775,sl,6,-105.07,-109.27,False,up,False,20.0,compression,0.175,narrow,False
long,london,2025-11-18T08:30:00+00:00,4036.79,4026.9,4010.65,6.41857,4027.16214,4056.04571,2025-11-18T13:35:00+00:00,4056.04571,tp,61,192.56,188.36,False,up,True,14.3,compression,0.179,narrow,False
short,ny,2025-11-18T16:00:00+00:00,4044.19,4081.77,4069.73,9.04286,4057.75429,4017.06143,2025-11-18T16:15:00+00:00,4057.75429,sl,3,-135.64,-139.84,False,down,True,14.3,compression,0.133,narrow,False
long,london,2025-11-19T09:10:00+00:00,4089.98,4086.78,4078.33,3.91286,4084.11071,4101.71857,2025-11-19T09:45:00+00:00,4101.71857,tp,7,117.39,113.19,False,down,False,0.0,compression,0.095,narrow,False
long,ny,2025-11-19T14:50:00+00:00,4117.53,4117.52,4101.93,6.17357,4108.26964,4136.05071,2025-11-19T15:45:00+00:00,4108.26964,sl,11,-92.6,-96.8,False,up,True,0.0,compression,0.176,narrow,False
long,london,2025-11-20T09:10:00+00:00,4068.8,4063.17,4042.81,7.24,4057.94,4090.52,2025-11-20T09:30:00+00:00,4057.94,sl,4,-108.6,-112.8,False,down,False,0.0,compression,0.24,narrow,False
long,ny,2025-11-20T14:45:00+00:00,4102.7,4091.44,4074.48,10.43929,4087.04107,4134.01786,2025-11-20T15:05:00+00:00,4087.04107,sl,4,-156.59,-160.79,False,up,True,0.0,compression,0.2,narrow,False
long,london,2025-11-21T08:40:00+00:00,4043.46,4039.29,4022.21,6.755,4033.3275,4063.725,2025-11-21T10:25:00+00:00,4033.3275,sl,21,-101.33,-105.53,False,up,True,4.5,compression,0.201,narrow,False
long,ny,2025-11-21T14:50:00+00:00,4074.24,4070.75,4061.61,6.22429,4064.90357,4092.91286,2025-11-21T15:35:00+00:00,4064.90357,sl,9,-93.36,-97.56,False,down,False,4.5,compression,0.107,narrow,False
long,london,2025-11-24T08:45:00+00:00,4065.09,4064.71,4059.83,4.26786,4058.68821,4077.89357,2025-11-24T12:40:00+00:00,4077.89357,tp,47,128.04,123.84,False,down,False,10.0,compression,0.057,narrow,False
long,ny,2025-11-24T14:50:00+00:00,4081.37,4078.97,4068.4,5.18857,4073.58714,4096.93571,2025-11-24T16:30:00+00:00,4096.93571,tp,20,155.66,151.46,False,down,False,10.0,compression,0.123,narrow,False
short,london,2025-11-25T08:30:00+00:00,4129.48,4136.13,4131.46,4.445,4136.1475,4116.145,2025-11-25T08:50:00+00:00,4116.145,tp,4,133.35,129.15,False,up,False,14.3,compression,0.053,narrow,False
short,ny,2025-11-25T14:45:00+00:00,4115.04,4137.6,4117.53,6.645,4125.0075,4095.105,2025-11-25T14:55:00+00:00,4125.0075,sl,2,-99.67,-103.87,False,down,True,14.3,compression,0.227,narrow,False
long,london,2025-11-26T11:30:00+00:00,4172.27,4167.37,4156.8,3.49286,4167.03071,4182.74857,2025-11-26T11:45:00+00:00,4167.03071,sl,3,-52.39,-56.59,False,up,True,13.6,compression,0.121,narrow,False
long,ny,2025-11-26T15:30:00+00:00,4158.88,4154.11,4141.79,6.18,4149.61,4177.42,2025-11-26T21:30:00+00:00,4164.84,time,72,59.6,55.4,False,up,True,13.6,compression,0.141,narrow,False
long,london,2025-11-27T08:25:00+00:00,4165.06,4164.36,4159.66,2.43286,4161.41071,4172.35857,2025-11-27T09:00:00+00:00,4161.41071,sl,7,-36.49,-40.69,False,up,True,13.6,compression,0.054,narrow,False
long,ny,2025-11-27T15:20:00+00:00,4159.77,4159.01,4152.87,2.68786,4155.73821,4167.83357,2025-11-27T16:05:00+00:00,4155.73821,sl,9,-40.32,-44.52,False,up,True,13.6,compression,0.071,narrow,False
long,london,2025-11-28T11:20:00+00:00,4176.46,4175.59,4156.87,4.49571,4169.71643,4189.94714,2025-11-28T12:00:00+00:00,4169.71643,sl,8,-67.44,-71.64,False,up,True,9.1,compression,0.22,narrow,False
long,ny,2025-11-28T16:25:00+00:00,4209.04,4208.78,4194.6,4.86714,4201.73929,4223.64143,2025-11-28T18:30:00+00:00,4223.64143,tp,25,146.01,141.81,False,down,False,9.1,compression,0.166,narrow,False
long,london,2025-12-01T08:15:00+00:00,4253.01,4252.72,4244.67,3.78643,4247.33036,4264.36929,2025-12-01T08:30:00+00:00,4247.33036,sl,3,-56.8,-61.0,False,up,True,0.0,compression,0.098,narrow,False
short,london,2025-12-02T09:15:00+00:00,4204.37,4215.42,4207.08,3.77857,4210.03786,4193.03429,2025-12-02T09:25:00+00:00,4193.03429,tp,2,113.36,109.16,False,up,False,0.0,compression,0.102,narrow,False
short,ny,2025-12-02T15:15:00+00:00,4197.78,4229.39,4215.16,6.77429,4207.94143,4177.45714,2025-12-02T15:50:00+00:00,4177.45714,tp,7,203.23,199.03,False,down,True,0.0,compression,0.174,narrow,False
short,london,2025-12-03T08:30:00+00:00,4204.7,4208.05,4204.82,2.83714,4208.95571,4196.18857,2025-12-03T08:40:00+00:00,4208.95571,sl,2,-42.56,-46.76,False,up,False,0.0,compression,0.041,narrow,False
short,ny,2025-12-03T15:00:00+00:00,4215.9,4241.42,4223.53,9.38429,4229.97643,4187.74714,2025-12-03T21:00:00+00:00,4208.49,time,72,74.1,69.9,False,down,True,0.0,compression,0.228,narrow,False
short,london,2025-12-04T08:55:00+00:00,4184.77,4195.61,4189.87,3.67786,4190.28679,4173.73643,2025-12-04T09:05:00+00:00,4190.28679,sl,2,-55.17,-59.37,False,down,True,0.0,compression,0.077,narrow,False
long,ny,2025-12-04T16:05:00+00:00,4213.89,4213.27,4193.55,5.12071,4206.20893,4229.25214,2025-12-04T19:05:00+00:00,4206.20893,sl,36,-76.81,-81.01,False,down,False,0.0,compression,0.264,narrow,False
short,london,2025-12-05T09:05:00+00:00,4218.56,4227.07,4221.85,2.78857,4222.74286,4210.19429,2025-12-05T09:35:00+00:00,4222.74286,sl,6,-41.83,-46.03,False,down,True,0.0,compression,0.08,narrow,False
long,ny,2025-12-05T14:45:00+00:00,4242.55,4236.6,4228.3,4.475,4235.8375,4255.975,2025-12-05T15:05:00+00:00,4235.8375,sl,4,-67.12,-71.32,False,up,True,0.0,compression,0.128,narrow,False
short,london,2025-12-08T11:00:00+00:00,4201.29,4212.76,4203.15,2.78,4205.46,4192.95,2025-12-08T11:15:00+00:00,4205.46,sl,3,-41.7,-45.9,False,up,False,0.0,compression,0.153,narrow,False
short,ny,2025-12-08T14:55:00+00:00,4196.67,4210.89,4198.2,5.88929,4205.50393,4179.00214,2025-12-08T15:05:00+00:00,4179.00214,tp,2,176.68,172.48,False,down,True,0.0,compression,0.202,narrow,False
long,london,2025-12-09T08:40:00+00:00,4190.78,4188.48,4182.36,2.69071,4186.74393,4198.85214,2025-12-09T09:05:00+00:00,4198.85214,tp,5,80.72,76.52,False,up,True,0.0,compression,0.102,narrow,False
long,ny,2025-12-09T14:50:00+00:00,4207.81,4206.46,4192.66,5.34,4199.8,4223.83,2025-12-09T15:00:00+00:00,4199.8,sl,2,-80.1,-84.3,False,up,True,0.0,compression,0.23,narrow,False
short,london,2025-12-10T08:40:00+00:00,4199.6,4206.08,4200.24,2.55714,4203.43571,4191.92857,2025-12-10T10:05:00+00:00,4191.92857,tp,17,76.71,72.51,False,down,True,0.0,compression,0.101,narrow,False
short,ny,2025-12-10T15:50:00+00:00,4190.92,4199.8,4191.46,4.625,4197.8575,4177.045,2025-12-10T16:20:00+00:00,4197.8575,sl,6,-69.38,-73.58,False,up,False,0.0,compression,0.144,narrow,False
long,london,2025-12-11T08:35:00+00:00,4218.08,4217.72,4212.84,3.06714,4213.47929,4227.28143,2025-12-11T09:00:00+00:00,4213.47929,sl,5,-46.01,-50.21,False,down,False,0.0,compression,0.086,narrow,False
long,ny,2025-12-11T15:30:00+00:00,4244.91,4243.82,4230.5,6.26,4235.52,4263.69,2025-12-11T16:45:00+00:00,4263.69,tp,15,187.8,183.6,False,up,True,0.0,compression,0.233,narrow,False
long,london,2025-12-12T08:30:00+00:00,4296.73,4295.37,4286.95,3.12286,4292.04571,4306.09857,2025-12-12T08:50:00+00:00,4306.09857,tp,4,93.69,89.49,False,up,True,4.5,compression,0.147,narrow,False
long,ny,2025-12-12T14:50:00+00:00,4349.39,4345.63,4330.95,6.36286,4339.84571,4368.47857,2025-12-12T15:15:00+00:00,4339.84571,sl,5,-95.44,-99.64,False,up,True,4.5,compression,0.256,narrow,False
long,london,2025-12-15T08:25:00+00:00,4345.85,4344.39,4338.85,3.24357,4340.98464,4355.58071,2025-12-15T10:00:00+00:00,4340.98464,sl,19,-48.65,-52.85,False,up,True,0.0,compression,0.098,narrow,False
short,ny,2025-12-15T14:50:00+00:00,4318.27,4335.14,4320.66,6.94929,4328.69393,4297.42214,2025-12-15T16:20:00+00:00,4297.42214,tp,18,208.48,204.28,False,up,False,0.0,compression,0.256,narrow,False
short,london,2025-12-16T08:15:00+00:00,4277.8,4289.34,4280.48,3.78857,4283.48286,4266.43429,2025-12-16T08:45:00+00:00,4283.48286,sl,6,-56.83,-61.03,False,down,True,14.3,compression,0.154,narrow,False
long,ny,2025-12-16T15:05:00+00:00,4332.17,4331.77,4322.0,6.74714,4322.04929,4352.41143,2025-12-16T15:15:00+00:00,4322.04929,sl,2,-101.21,-105.41,False,down,False,14.3,compression,0.169,narrow,False
long,ny,2025-12-17T14:50:00+00:00,4339.42,4338.4,4326.12,7.475,4328.2075,4361.845,2025-12-17T15:50:00+00:00,4328.2075,sl,12,-112.12,-116.32,False,up,True,22.7,compression,0.207,narrow,False
short,london,2025-12-18T09:25:00+00:00,4324.68,4332.65,4324.97,2.75286,4328.80929,4316.42143,2025-12-18T13:05:00+00:00,4316.42143,tp,44,82.59,78.39,False,down,True,31.8,normal,0.127,narrow,False
long,ny,2025-12-18T16:00:00+00:00,4343.5,4341.16,4311.56,6.00286,4334.49571,4361.50857,2025-12-18T16:10:00+00:00,4361.50857,tp,2,180.09,175.89,False,down,False,31.8,normal,0.489,normal,False
long,london,2025-12-19T08:30:00+00:00,4326.83,4324.72,4321.02,2.70929,4322.76607,4334.95786,2025-12-19T10:30:00+00:00,4322.76607,sl,24,-40.64,-44.84,False,down,False,27.3,compression,0.062,narrow,False
long,ny,2025-12-19T15:00:00+00:00,4339.19,4337.79,4326.74,5.81214,4330.47179,4356.62643,2025-12-19T21:00:00+00:00,4337.52,time,72,-16.7,-20.9,False,up,True,27.3,compression,0.184,narrow,False
short,london,2025-12-22T11:00:00+00:00,4408.41,4414.58,4410.0,2.50571,4412.16857,4400.89286,2025-12-22T12:00:00+00:00,4412.16857,sl,12,-37.59,-41.79,False,down,True,30.0,normal,0.077,narrow,False
long,ny,2025-12-22T14:45:00+00:00,4426.49,4426.44,4414.77,5.37643,4418.42536,4442.61929,2025-12-22T14:55:00+00:00,4418.42536,sl,2,-80.65,-84.85,False,up,True,30.0,normal,0.195,narrow,False
long,london,2025-12-23T08:35:00+00:00,4490.63,4489.51,4485.34,2.79643,4486.43536,4499.01929,2025-12-23T09:00:00+00:00,4486.43536,sl,5,-41.95,-46.15,False,up,True,52.4,normal,0.065,narrow,False
short,ny,2025-12-23T14:55:00+00:00,4446.44,4464.81,4447.69,9.92429,4461.32643,4416.66714,2025-12-23T16:10:00+00:00,4461.32643,sl,15,-148.86,-153.06,False,down,True,52.4,normal,0.268,narrow,False
long,london,2025-12-24T09:45:00+00:00,4494.16,4486.97,4478.26,3.74714,4488.53929,4505.40143,2025-12-24T10:30:00+00:00,4488.53929,sl,9,-56.21,-60.41,False,up,True,59.1,normal,0.132,narrow,False
short,ny,2025-12-24T14:50:00+00:00,4465.51,4488.85,4469.33,6.69429,4475.55143,4445.42714,2025-12-24T15:15:00+00:00,4475.55143,sl,5,-100.41,-104.61,False,up,False,59.1,normal,0.295,narrow,False
long,london,2025-12-26T08:15:00+00:00,4515.81,4514.67,4509.63,2.92071,4511.42893,4524.57214,2025-12-26T10:50:00+00:00,4511.42893,sl,31,-43.81,-48.01,False,up,True,66.7,normal,0.074,narrow,False
long,ny,2025-12-26T15:30:00+00:00,4539.02,4533.48,4519.14,6.86571,4528.72143,4559.61714,2025-12-26T17:10:00+00:00,4528.72143,sl,20,-102.99,-107.19,False,down,False,66.7,normal,0.209,narrow,False
short,london,2025-12-29T08:45:00+00:00,4461.22,4485.94,4466.21,7.24143,4472.08214,4439.49571,2025-12-29T09:40:00+00:00,4472.08214,sl,11,-108.62,-112.82,False,up,False,78.9,expansion,0.287,narrow,False
short,ny,2025-12-29T15:00:00+00:00,4341.73,4388.39,4356.87,15.37429,4364.79143,4295.60714,2025-12-29T21:00:00+00:00,4332.93,time,72,88.0,83.8,False,up,False,78.9,expansion,0.459,normal,False
short,london,2025-12-30T08:20:00+00:00,4361.12,4373.76,4363.51,5.59714,4369.51571,4344.32857,2025-12-30T09:05:00+00:00,4369.51571,sl,9,-83.96,-88.16,False,up,False,100.0,expansion,0.125,narrow,False
short,ny,2025-12-30T14:45:00+00:00,4360.72,4392.17,4364.19,8.10643,4372.87964,4336.40071,2025-12-30T15:05:00+00:00,4372.87964,sl,4,-121.6,-125.8,False,down,True,100.0,expansion,0.341,normal,False
short,london,2025-12-31T08:40:00+00:00,4317.26,4332.89,4320.2,4.43071,4323.90607,4303.96786,2025-12-31T08:55:00+00:00,4303.96786,tp,3,132.92,128.72,False,down,True,100.0,expansion,0.151,narrow,False
short,ny,2025-12-31T16:10:00+00:00,4324.05,4348.72,4333.01,6.67071,4334.05607,4304.03786,2026-01-01T23:10:00+00:00,4334.05607,sl,36,-100.06,-104.26,False,up,False,100.0,expansion,0.187,narrow,False
long,london,2026-01-02T08:30:00+00:00,4388.78,4386.61,4380.78,3.625,4383.3425,4399.655,2026-01-02T09:20:00+00:00,4383.3425,sl,10,-54.38,-58.58,False,up,True,100.0,expansion,0.067,narrow,False
short,ny,2026-01-02T15:00:00+00:00,4342.13,4370.09,4348.23,7.8,4353.83,4318.73,2026-01-02T16:15:00+00:00,4318.73,tp,15,234.0,229.8,False,down,True,100.0,expansion,0.251,narrow,False
long,london,2026-01-05T08:15:00+00:00,4427.73,4425.25,4419.36,3.52929,4422.43607,4438.31786,2026-01-05T10:35:00+00:00,4438.31786,tp,28,105.88,101.68,False,up,True,100.0,expansion,0.067,narrow,False
long,ny,2026-01-05T14:45:00+00:00,4436.94,4430.0,4417.92,6.02714,4427.89929,4455.02143,2026-01-05T15:05:00+00:00,4455.02143,tp,4,180.81,176.61,False,up,True,100.0,expansion,0.137,narrow,False
long,london,2026-01-06T08:20:00+00:00,4469.18,4463.35,4457.51,3.55571,4463.84643,4479.84714,2026-01-06T09:00:00+00:00,4463.84643,sl,8,-53.34,-57.54,False,up,True,100.0,expansion,0.065,narrow,False
long,ny,2026-01-06T14:50:00+00:00,4487.91,4483.09,4465.29,6.38357,4478.33464,4507.06071,2026-01-06T15:15:00+00:00,4478.33464,sl,5,-95.75,-99.95,False,up,True,100.0,expansion,0.197,narrow,False
long,london,2026-01-07T08:20:00+00:00,4466.44,4466.4,4459.32,3.70929,4460.87607,4477.56786,2026-01-07T09:05:00+00:00,4460.87607,sl,9,-55.64,-59.84,False,up,True,100.0,expansion,0.078,narrow,False
short,ny,2026-01-07T15:10:00+00:00,4426.74,4452.23,4435.79,7.945,4438.6575,4402.905,2026-01-07T15:25:00+00:00,4438.6575,sl,3,-119.17,-123.37,False,up,False,100.0,expansion,0.181,narrow,False
short,london,2026-01-08T08:30:00+00:00,4424.32,4433.24,4425.61,4.71357,4431.39036,4410.17929,2026-01-08T08:55:00+00:00,4431.39036,sl,5,-70.7,-74.9,False,down,True,100.0,expansion,0.084,narrow,False
long,ny,2026-01-08T14:45:00+00:00,4436.57,4435.45,4421.8,7.25857,4425.68214,4458.34571,2026-01-08T16:30:00+00:00,4458.34571,tp,21,217.76,213.56,False,down,False,100.0,expansion,0.149,narrow,False
long,ny,2026-01-09T15:05:00+00:00,4499.76,4498.12,4482.66,8.335,4487.2575,4524.765,2026-01-09T17:50:00+00:00,4487.2575,sl,33,-125.03,-129.23,False,down,False,100.0,expansion,0.165,narrow,False
long,london,2026-01-12T08:45:00+00:00,4594.1,4589.37,4582.03,4.17643,4587.83536,4606.62929,2026-01-12T09:55:00+00:00,4587.83536,sl,14,-62.65,-66.85,False,down,False,94.4,expansion,0.078,narrow,False
long,ny,2026-01-12T15:05:00+00:00,4615.73,4611.37,4585.32,10.56571,4599.88143,4647.42714,2026-01-12T20:15:00+00:00,4599.88143,sl,62,-158.49,-162.69,False,up,True,94.4,expansion,0.278,narrow,False
long,london,2026-01-13T08:30:00+00:00,4593.71,4591.64,4579.69,3.89286,4587.87071,4605.38857,2026-01-13T09:40:00+00:00,4587.87071,sl,14,-58.39,-62.59,False,up,True,100.0,expansion,0.121,narrow,False
long,ny,2026-01-13T14:45:00+00:00,4633.76,4625.98,4611.73,6.995,4623.2675,4654.745,2026-01-13T14:50:00+00:00,4623.2675,sl,1,-104.93,-109.13,False,up,True,100.0,expansion,0.144,narrow,False
long,london,2026-01-14T08:45:00+00:00,4635.27,4634.01,4623.5,4.14286,4629.05571,4647.69857,2026-01-14T09:40:00+00:00,4629.05571,sl,11,-62.14,-66.34,False,down,False,95.0,expansion,0.111,narrow,False
short,ny,2026-01-14T14:45:00+00:00,4607.71,4634.99,4614.17,6.52643,4617.49964,4588.13071,2026-01-14T14:55:00+00:00,4617.49964,sl,2,-97.9,-102.1,False,down,True,95.0,expansion,0.22,narrow,False
long,london,2026-01-15T08:15:00+00:00,4605.86,4604.54,4597.83,3.80714,4600.14929,4617.28143,2026-01-15T08:30:00+00:00,4600.14929,sl,3,-57.11,-61.31,True,up,True,80.0,expansion,0.073,narrow,False
long,ny,2026-01-15T14:50:00+00:00,4612.94,4611.87,4601.58,7.365,4601.8925,4635.035,2026-01-15T16:50:00+00:00,4601.8925,sl,24,-110.47,-114.67,True,down,False,80.0,expansion,0.111,narrow,False
short,london,2026-01-16T08:55:00+00:00,4603.16,4610.5,4604.92,3.42,4608.29,4592.9,2026-01-16T10:15:00+00:00,4608.29,sl,16,-51.3,-55.5,True,down,True,60.0,normal,0.062,narrow,False
long,ny,2026-01-16T14:45:00+00:00,4613.85,4611.65,4596.12,6.255,4604.4675,4632.615,2026-01-16T15:15:00+00:00,4604.4675,sl,6,-93.82,-98.02,True,up,True,60.0,normal,0.173,narrow,False
short,london,2026-01-19T08:55:00+00:00,4663.66,4673.85,4663.7,3.44286,4668.82429,4653.33143,2026-01-19T09:05:00+00:00,4668.82429,sl,2,-51.64,-55.84,True,up,False,66.7,normal,0.112,narrow,False
long,ny,2026-01-19T15:45:00+00:00,4672.45,4670.34,4663.94,2.96571,4668.00143,4681.34714,2026-01-19T23:00:00+00:00,4668.00143,sl,41,-44.49,-48.69,True,up,True,66.7,normal,0.07,narrow,False
long,london,2026-01-20T08:50:00+00:00,4728.3,4725.58,4715.11,4.26357,4721.90464,4741.09071,2026-01-20T09:20:00+00:00,4721.90464,sl,6,-63.95,-68.15,True,up,True,26.3,compression,0.13,narrow,False
short,ny,2026-01-20T15:35:00+00:00,4726.16,4750.81,4728.54,9.47643,4740.37464,4697.73071,2026-01-20T16:10:00+00:00,4740.37464,sl,7,-142.15,-146.35,True,down,True,26.3,compression,0.276,narrow,False
long,london,2026-01-21T08:15:00+00:00,4865.26,4864.04,4853.83,6.77214,4855.10179,4885.57643,2026-01-21T08:50:00+00:00,4855.10179,sl,7,-101.58,-105.78,True,down,False,35.0,normal,0.122,narrow,False
short,ny,2026-01-21T15:15:00+00:00,4831.2,4872.4,4850.15,15.49143,4854.43714,4784.72571,2026-01-21T15:55:00+00:00,4854.43714,sl,8,-232.37,-236.57,True,down,True,35.0,normal,0.266,narrow,False
short,london,2026-01-22T09:45:00+00:00,4819.25,4835.6,4824.33,4.87071,4826.55607,4804.63786,2026-01-22T10:15:00+00:00,4826.55607,sl,6,-73.06,-77.26,True,down,True,40.0,normal,0.131,narrow,False
long,ny,2026-01-22T15:25:00+00:00,4854.0,4847.64,4828.16,8.95571,4840.56643,4880.86714,2026-01-22T16:35:00+00:00,4880.86714,tp,14,268.67,264.47,True,up,True,40.0,normal,0.227,narrow,False
short,london,2026-01-23T08:15:00+00:00,4939.02,4947.57,4940.56,5.29857,4946.96786,4923.12429,2026-01-23T08:20:00+00:00,4923.12429,tp,1,158.96,154.76,True,down,True,80.0,expansion,0.076,narrow,False
long,ny,2026-01-23T14:45:00+00:00,4953.59,4949.76,4932.83,6.42,4943.96,4972.85,2026-01-23T14:55:00+00:00,4943.96,sl,2,-96.3,-100.5,True,up,True,80.0,expansion,0.182,narrow,False
long,london,2026-01-26T08:15:00+00:00,5096.94,5096.7,5087.35,5.12786,5089.24821,5112.32357,2026-01-26T08:45:00+00:00,5089.24821,sl,6,-76.92,-81.12,True,up,True,47.4,normal,0.104,narrow,False
long,ny,2026-01-26T14:50:00+00:00,5092.14,5090.7,5074.67,8.47429,5079.42857,5117.56286,2026-01-26T15:30:00+00:00,5079.42857,sl,8,-127.11,-131.31,True,down,False,47.4,normal,0.178,narrow,False
short,london,2026-01-27T08:35:00+00:00,5079.08,5088.34,5079.4,6.41357,5088.70036,5059.83929,2026-01-27T09:30:00+00:00,5088.70036,sl,11,-96.2,-100.4,True,up,False,90.0,expansion,0.095,narrow,False
short,ny,2026-01-27T14:55:00+00:00,5054.35,5082.29,5059.23,12.05357,5072.43036,5018.18929,2026-01-27T15:15:00+00:00,5072.43036,sl,4,-180.8,-185.0,True,up,False,90.0,expansion,0.246,narrow,False
long,london,2026-01-28T08:30:00+00:00,5305.47,5299.6,5286.46,7.40786,5294.35821,5327.69357,2026-01-28T08:40:00+00:00,5294.35821,sl,2,-111.12,-115.32,True,up,True,100.0,expansion,0.13,narrow,False
long,ny,2026-01-28T14:55:00+00:00,5286.2,5284.06,5250.38,10.64571,5270.23143,5318.13714,2026-01-28T15:05:00+00:00,5270.23143,sl,2,-159.69,-163.89,True,up,True,100.0,expansion,0.332,normal,False
